TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
308885,2021/12/9 7:27,755,968,80.64,0
308886,2021/12/9 7:27,493,1444,6.41,0
308887,2021/12/9 7:27,429,826,32.11,0
308888,2021/12/9 7:28,815,1547,61.14,0
308889,2021/12/9 7:28,318,1383,97.79,0
308890,2021/12/9 7:28,329,721,111.09,0
308891,2021/12/9 7:30,770,407,170.75,0
308892,2021/12/9 7:31,621,431,69.2,0
308893,2021/12/9 7:31,848,468,13.16,0
308894,2021/12/9 7:31,4,372,39.33,0
308895,2021/12/9 7:32,158,8,113.43,0
308896,2021/12/9 7:33,289,847,27.66,0
308897,2021/12/9 7:33,213,7,90.34,0
308898,2021/12/9 7:33,25,411,159.62,0
308899,2021/12/9 7:34,677,1484,25.95,0
308900,2021/12/9 7:34,347,1669,17.82,0
308901,2021/12/9 7:34,979,863,114.91,0
308902,2021/12/9 7:35,974,620,61.74,0
308903,2021/12/9 7:36,935,187,9.22,0
308904,2021/12/9 7:36,131,405,34.43,0
308905,2021/12/9 7:37,241,1647,31.73,0
308906,2021/12/9 7:37,454,1841,70.41,0
308907,2021/12/9 7:40,569,1020,36.2,0
308908,2021/12/9 7:40,112,991,33.67,0
308909,2021/12/9 7:40,623,217,134.08,0
308910,2021/12/9 7:41,155,396,133.29,0
308911,2021/12/9 7:41,759,955,37.93,0
308912,2021/12/9 7:42,679,1943,55.78,1
308913,2021/12/9 7:42,879,589,6.56,0
308914,2021/12/9 7:43,947,933,42.14,0
308915,2021/12/9 7:45,352,1955,40.24,1
308916,2021/12/9 7:45,67,194,76.45,0
308917,2021/12/9 7:46,779,118,144.78,0
308918,2021/12/9 7:46,74,818,133.98,0
308919,2021/12/9 7:47,246,866,95.79,0
308920,2021/12/9 7:47,109,1821,26.81,0
308921,2021/12/9 7:48,652,1044,142.98,0
308922,2021/12/9 7:49,8,648,15.35,0
308923,2021/12/9 7:49,521,1397,81.65,0
308924,2021/12/9 7:49,7,700,33.25,0
308925,2021/12/9 7:49,770,67,61.68,0
308926,2021/12/9 7:50,717,1237,25.21,0
308927,2021/12/9 7:50,269,1322,24.9,0
308928,2021/12/9 7:51,984,1192,8.63,0
308929,2021/12/9 7:51,329,844,97.96,0
308930,2021/12/9 7:52,495,1172,49.5,0
308931,2021/12/9 7:52,843,1283,46.41,0
308932,2021/12/9 7:53,762,157,15.14,0
308933,2021/12/9 7:54,612,1815,94.22,0
308934,2021/12/9 7:54,612,1815,67.08,0
308935,2021/12/9 7:55,758,558,8.82,0
308936,2021/12/9 7:55,610,1199,54.06,0
308937,2021/12/9 7:56,478,796,63.34,1
308938,2021/12/9 7:57,940,802,64.42,0
308939,2021/12/9 7:58,179,934,14.37,0
308940,2021/12/9 7:59,456,1794,112.88,0
308941,2021/12/9 7:59,477,1172,9.51,0
308942,2021/12/9 8:01,354,106,15.24,0
308943,2021/12/9 8:01,732,152,31.86,0
308944,2021/12/9 8:02,757,150,42.02,0
308945,2021/12/9 8:03,183,1457,77.6,0
308946,2021/12/9 8:03,221,273,45.28,0
308947,2021/12/9 8:03,682,1368,19.8,0
308948,2021/12/9 8:04,228,685,54.56,0
308949,2021/12/9 8:05,429,42,33.94,0
308950,2021/12/9 8:06,467,1250,15.58,0
308951,2021/12/9 8:06,244,1202,23.99,0
308952,2021/12/9 8:07,758,1022,23.76,0
308953,2021/12/9 8:09,499,276,35.2,0
308954,2021/12/9 8:09,290,1208,66.43,0
308955,2021/12/9 8:09,926,173,54.55,0
308956,2021/12/9 8:09,972,1523,19.61,0
308957,2021/12/9 8:10,825,156,46.41,0
308958,2021/12/9 8:11,973,335,64.35,0
308959,2021/12/9 8:12,566,1850,62.68,0
308960,2021/12/9 8:12,714,1011,85.02,0
308961,2021/12/9 8:12,59,1713,47.34,0
308962,2021/12/9 8:13,654,22,75.41,0
308963,2021/12/9 8:13,228,827,120.8,0
308964,2021/12/9 8:13,31,1083,7.91,0
308965,2021/12/9 8:14,300,1286,92.42,0
308966,2021/12/9 8:15,339,187,119.17,0
308967,2021/12/9 8:15,863,220,105.93,0
308968,2021/12/9 8:15,379,1355,0.83,0
308969,2021/12/9 8:16,460,1347,38.52,0
308970,2021/12/9 8:16,372,135,36.37,0
308971,2021/12/9 8:18,495,568,7.92,0
308972,2021/12/9 8:19,665,648,53.9,0
308973,2021/12/9 8:19,6,786,17.79,0
308974,2021/12/9 8:19,131,903,72.53,0
308975,2021/12/9 8:19,817,743,22.09,0
308976,2021/12/9 8:19,204,1544,20.58,0
308977,2021/12/9 8:19,128,1694,108.26,0
308978,2021/12/9 8:20,467,1502,100.34,0
308979,2021/12/9 8:20,352,1630,16.66,0
308980,2021/12/9 8:20,710,1970,117.3,0
308981,2021/12/9 8:20,839,993,23.83,0
308982,2021/12/9 8:21,118,974,113.18,0
308983,2021/12/9 8:22,440,348,13.28,0
308984,2021/12/9 8:22,100,360,16.71,0
308985,2021/12/9 8:23,195,1731,96.64,0
308986,2021/12/9 8:23,718,1246,56.53,0
308987,2021/12/9 8:23,359,402,76.24,0
308988,2021/12/9 8:24,724,1643,99.49,0
308989,2021/12/9 8:24,350,1300,40.04,0
308990,2021/12/9 8:24,676,1129,15.86,0
308991,2021/12/9 8:24,140,28,92.95,0
308992,2021/12/9 8:25,127,1062,14.09,0
308993,2021/12/9 8:25,192,266,58.7,0
308994,2021/12/9 8:25,145,750,58.81,0
308995,2021/12/9 8:25,904,443,103.51,0
308996,2021/12/9 8:26,811,1058,48.55,0
308997,2021/12/9 8:26,419,915,8.09,0
308998,2021/12/9 8:26,718,1227,16.15,0
308999,2021/12/9 8:26,948,1176,12.77,0
309000,2021/12/9 8:26,88,952,96.1,0
309001,2021/12/9 8:27,942,1856,105.51,0
309002,2021/12/9 8:28,736,1990,37.22,0
309003,2021/12/9 8:28,466,987,46.21,0
309004,2021/12/9 8:30,325,1854,45.3,0
309005,2021/12/9 8:30,496,41,51.49,0
309006,2021/12/9 8:30,224,618,26.26,0
309007,2021/12/9 8:31,457,1199,43.24,0
309008,2021/12/9 8:31,627,332,125.78,1
309009,2021/12/9 8:32,658,1539,60.63,0
309010,2021/12/9 8:32,409,359,118.02,0
309011,2021/12/9 8:32,419,1617,3.44,0
309012,2021/12/9 8:32,841,207,131.68,0
309013,2021/12/9 8:33,292,1629,37.36,0
309014,2021/12/9 8:33,573,1081,54.37,0
309015,2021/12/9 8:33,708,1795,28.45,0
309016,2021/12/9 8:34,66,776,35.93,0
309017,2021/12/9 8:34,956,1572,32.03,0
309018,2021/12/9 8:35,946,1704,102.28,0
309019,2021/12/9 8:35,548,1964,55.37,0
309020,2021/12/9 8:35,215,873,43.34,0
309021,2021/12/9 8:37,712,830,12.17,0
309022,2021/12/9 8:37,534,1732,13.8,0
309023,2021/12/9 8:38,969,1211,35.7,0
309024,2021/12/9 8:39,499,1837,54.85,1
309025,2021/12/9 8:39,444,1859,6.48,0
309026,2021/12/9 8:39,943,932,71.57,0
309027,2021/12/9 8:39,473,1010,14.31,0
309028,2021/12/9 8:39,488,46,12.39,0
309029,2021/12/9 8:41,361,1128,62.03,0
309030,2021/12/9 8:41,318,340,104.93,0
309031,2021/12/9 8:42,667,68,59.81,0
309032,2021/12/9 8:43,253,1616,9.01,0
309033,2021/12/9 8:43,564,1723,16.31,0
309034,2021/12/9 8:43,301,1132,56.82,0
309035,2021/12/9 8:44,69,1626,50.63,0
309036,2021/12/9 8:45,144,813,81.12,0
309037,2021/12/9 8:46,495,1469,31.44,0
309038,2021/12/9 8:46,573,1042,33.47,0
309039,2021/12/9 8:46,252,1692,60.04,0
309040,2021/12/9 8:46,784,974,93.7,0
309041,2021/12/9 8:47,289,139,19.26,0
309042,2021/12/9 8:47,387,1515,103.63,0
309043,2021/12/9 8:47,426,814,32.13,0
309044,2021/12/9 8:47,714,1462,60.66,0
309045,2021/12/9 8:48,290,333,70.68,0
309046,2021/12/9 8:49,270,1820,13.15,0
309047,2021/12/9 8:49,555,133,7.13,0
309048,2021/12/9 8:50,811,279,39.14,0
309049,2021/12/9 8:50,791,1624,93.84,0
309050,2021/12/9 8:50,321,1169,19.79,0
309051,2021/12/9 8:51,613,1158,57.39,0
309052,2021/12/9 8:53,749,1634,7.78,0
309053,2021/12/9 8:53,364,1801,162.68,0
309054,2021/12/9 8:54,599,1843,86.33,0
309055,2021/12/9 8:54,992,948,15.66,0
309056,2021/12/9 8:54,329,1139,114.83,0
309057,2021/12/9 8:55,828,747,55.95,0
309058,2021/12/9 8:55,736,1665,42.01,0
309059,2021/12/9 8:55,544,291,95.64,0
309060,2021/12/9 8:55,860,396,10.68,0
309061,2021/12/9 8:56,620,1098,56.92,0
309062,2021/12/9 8:56,382,949,22.04,0
309063,2021/12/9 8:57,927,811,42.21,0
309064,2021/12/9 8:57,968,883,59.59,0
309065,2021/12/9 8:58,979,574,41.89,0
309066,2021/12/9 8:58,557,743,28.37,0
309067,2021/12/9 9:00,289,847,18.22,0
309068,2021/12/9 9:00,398,724,10.32,0
309069,2021/12/9 9:00,710,1225,119.9,0
309070,2021/12/9 9:01,111,1388,91.88,0
309071,2021/12/9 9:01,694,1120,7.98,0
309072,2021/12/9 9:01,802,1617,14.7,0
309073,2021/12/9 9:01,724,1242,46.47,0
309074,2021/12/9 9:02,25,1453,102.06,0
309075,2021/12/9 9:02,675,1259,76.54,0
309076,2021/12/9 9:03,258,1964,129.79,0
309077,2021/12/9 9:03,270,838,21.41,0
309078,2021/12/9 9:04,322,1695,43.2,0
309079,2021/12/9 9:06,825,994,50.38,0
309080,2021/12/9 9:07,388,357,15.17,0
309081,2021/12/9 9:07,698,595,39.43,0
309082,2021/12/9 9:07,140,423,118.68,0
309083,2021/12/9 9:08,540,1168,45.26,0
309084,2021/12/9 9:08,134,1359,109.05,0
309085,2021/12/9 9:09,416,1496,55.59,0
309086,2021/12/9 9:09,269,1322,28.38,0
309087,2021/12/9 9:10,264,766,115.76,0
309088,2021/12/9 9:10,356,744,99.87,0
309089,2021/12/9 9:10,139,950,62.53,0
309090,2021/12/9 9:11,35,1607,65.13,0
309091,2021/12/9 9:11,750,242,80.28,0
309092,2021/12/9 9:11,239,1935,71.88,0
309093,2021/12/9 9:11,924,1232,16.58,0
309094,2021/12/9 9:12,597,1062,64.78,0
309095,2021/12/9 9:12,599,1041,89.44,0
309096,2021/12/9 9:13,519,922,58.89,0
309097,2021/12/9 9:14,970,922,39.7,0
309098,2021/12/9 9:15,684,724,43.97,0
309099,2021/12/9 9:15,531,1519,27.05,0
309100,2021/12/9 9:16,846,920,12.19,0
309101,2021/12/9 9:16,168,1815,64.91,0
309102,2021/12/9 9:18,342,1048,70.65,0
309103,2021/12/9 9:18,290,279,33.45,0
309104,2021/12/9 9:18,40,1100,66.09,0
309105,2021/12/9 9:18,921,1958,25.9,0
309106,2021/12/9 9:19,361,1594,57.03,0
309107,2021/12/9 9:19,852,1,37.68,0
309108,2021/12/9 9:19,80,1872,7.84,0
309109,2021/12/9 9:21,615,190,5.78,0
309110,2021/12/9 9:22,741,1289,11.5,0
309111,2021/12/9 9:23,768,502,69.12,0
309112,2021/12/9 9:24,379,300,33.08,0
309113,2021/12/9 9:24,651,1232,35.88,0
309114,2021/12/9 9:25,842,1081,26.55,0
309115,2021/12/9 9:25,879,1663,73.72,0
309116,2021/12/9 9:26,750,1050,114.9,0
309117,2021/12/9 9:27,449,1912,110.51,0
309118,2021/12/9 9:28,925,1868,34.47,0
309119,2021/12/9 9:29,852,711,94.76,0
309120,2021/12/9 9:29,227,106,103.07,0
309121,2021/12/9 9:29,82,1117,22.4,0
309122,2021/12/9 9:30,848,986,13.09,0
309123,2021/12/9 9:30,968,1550,106.17,0
309124,2021/12/9 9:32,969,1357,60.12,0
309125,2021/12/9 9:33,841,1291,44.27,0
309126,2021/12/9 9:33,540,1963,72.31,0
309127,2021/12/9 9:33,776,1251,22.11,0
309128,2021/12/9 9:33,744,753,30.2,0
309129,2021/12/9 9:35,885,824,4.28,0
309130,2021/12/9 9:35,168,328,191.78,0
309131,2021/12/9 9:36,710,589,39.46,0
309132,2021/12/9 9:36,684,381,54.11,0
309133,2021/12/9 9:37,151,136,57.92,0
309134,2021/12/9 9:37,595,152,8.96,0
309135,2021/12/9 9:37,440,831,30.04,0
309136,2021/12/9 9:37,742,544,47.53,0
309137,2021/12/9 9:38,778,1326,66.31,0
309138,2021/12/9 9:38,295,1474,87.41,0
309139,2021/12/9 9:38,181,1346,75.32,0
309140,2021/12/9 9:39,759,1831,29.67,0
309141,2021/12/9 9:39,127,1489,11.2,0
309142,2021/12/9 9:40,798,1922,60.05,0
309143,2021/12/9 9:41,30,1839,130.69,0
309144,2021/12/9 9:41,661,1407,69.82,0
309145,2021/12/9 9:41,551,252,30.73,0
309146,2021/12/9 9:42,25,404,40.39,0
309147,2021/12/9 9:42,298,1488,53.39,0
309148,2021/12/9 9:42,870,149,115.98,0
309149,2021/12/9 9:43,509,1383,97.36,0
309150,2021/12/9 9:43,495,783,17.9,0
309151,2021/12/9 9:44,837,1094,6.71,0
309152,2021/12/9 9:45,555,751,7.29,0
309153,2021/12/9 9:46,900,691,123.26,0
309154,2021/12/9 9:47,650,607,78.73,0
309155,2021/12/9 9:48,440,1736,28.71,0
309156,2021/12/9 9:48,107,864,44.41,0
309157,2021/12/9 9:49,927,983,90.98,0
309158,2021/12/9 9:49,840,1229,33.52,0
309159,2021/12/9 9:49,628,6,52.19,0
309160,2021/12/9 9:50,540,1963,102.76,0
309161,2021/12/9 9:50,843,1068,62.95,0
309162,2021/12/9 9:51,421,904,42.05,0
309163,2021/12/9 9:51,369,1087,131.67,0
309164,2021/12/9 9:51,992,1423,62.22,1
309165,2021/12/9 9:51,772,747,93.3,0
309166,2021/12/9 9:51,448,1564,76.34,0
309167,2021/12/9 9:52,619,1014,35.53,0
309168,2021/12/9 9:53,123,1689,58.38,0
309169,2021/12/9 9:53,510,970,35.32,0
309170,2021/12/9 9:53,929,1858,23.13,0
309171,2021/12/9 9:55,571,984,42.89,0
309172,2021/12/9 9:55,395,775,109.63,0
309173,2021/12/9 9:56,769,89,13.2,0
309174,2021/12/9 9:56,637,1789,35.4,1
309175,2021/12/9 9:56,344,1793,19.33,0
309176,2021/12/9 9:56,270,198,14.3,0
309177,2021/12/9 9:57,609,565,9.72,0
309178,2021/12/9 9:57,36,1459,15.31,0
309179,2021/12/9 9:58,149,1351,58.52,0
309180,2021/12/9 9:58,703,1907,47.61,0
309181,2021/12/9 9:59,315,77,36.69,0
309182,2021/12/9 10:00,744,959,54.12,0
309183,2021/12/9 10:01,275,850,26.32,0
309184,2021/12/9 10:01,667,422,76.63,0
309185,2021/12/9 10:01,957,1921,13.12,0
309186,2021/12/9 10:01,349,673,85.79,0
309187,2021/12/9 10:02,627,374,67.03,1
309188,2021/12/9 10:02,38,1089,15.4,0
309189,2021/12/9 10:03,621,46,134.6,0
309190,2021/12/9 10:03,645,1554,16.57,0
309191,2021/12/9 10:03,563,437,44.26,0
309192,2021/12/9 10:03,267,1247,2.6,0
309193,2021/12/9 10:04,21,1445,33.78,0
309194,2021/12/9 10:05,139,1381,70.02,0
309195,2021/12/9 10:05,577,1303,89.55,0
309196,2021/12/9 10:05,618,100,14.27,0
309197,2021/12/9 10:05,348,1765,106.36,0
309198,2021/12/9 10:05,951,369,17.38,0
309199,2021/12/9 10:05,228,685,64.21,0
309200,2021/12/9 10:06,550,165,59.18,0
309201,2021/12/9 10:06,912,1547,99.22,0
309202,2021/12/9 10:08,438,1344,13.1,0
309203,2021/12/9 10:08,54,1249,7.48,0
309204,2021/12/9 10:08,439,97,6.11,0
309205,2021/12/9 10:09,8,117,11.46,0
309206,2021/12/9 10:09,627,1910,97.52,0
309207,2021/12/9 10:09,924,1409,57.93,0
309208,2021/12/9 10:09,1,431,64.67,0
309209,2021/12/9 10:10,269,521,91.45,0
309210,2021/12/9 10:10,400,717,46.91,0
309211,2021/12/9 10:10,566,1560,58.84,0
309212,2021/12/9 10:10,910,1254,23.45,0
309213,2021/12/9 10:11,992,108,25.47,0
309214,2021/12/9 10:12,7,700,28.24,0
309215,2021/12/9 10:12,181,1714,43.76,0
309216,2021/12/9 10:12,319,207,155.92,0
309217,2021/12/9 10:12,51,1185,42.1,0
309218,2021/12/9 10:13,921,1244,6.38,0
309219,2021/12/9 10:13,620,239,61.33,0
309220,2021/12/9 10:13,594,1153,60.63,0
309221,2021/12/9 10:15,386,1448,146.47,0
309222,2021/12/9 10:16,656,99,109.63,0
309223,2021/12/9 10:16,976,1238,89,0
309224,2021/12/9 10:17,388,208,25.12,0
309225,2021/12/9 10:17,300,712,139.09,0
309226,2021/12/9 10:17,3,1924,11.57,1
309227,2021/12/9 10:17,841,1512,77,0
309228,2021/12/9 10:17,267,1055,4.37,0
309229,2021/12/9 10:17,997,147,11.96,0
309230,2021/12/9 10:18,833,492,23.95,0
309231,2021/12/9 10:18,276,1565,65.26,0
309232,2021/12/9 10:18,27,833,51.68,0
309233,2021/12/9 10:19,359,305,80.48,0
309234,2021/12/9 10:19,848,172,1.8,0
309235,2021/12/9 10:20,348,562,147.67,0
309236,2021/12/9 10:20,839,993,46.11,0
309237,2021/12/9 10:21,115,1488,24.35,0
309238,2021/12/9 10:21,411,706,56.01,0
309239,2021/12/9 10:21,368,589,37.95,0
309240,2021/12/9 10:21,48,833,43.13,0
309241,2021/12/9 10:22,810,60,100.5,0
309242,2021/12/9 10:22,324,1214,133.79,0
309243,2021/12/9 10:22,768,693,94.08,0
309244,2021/12/9 10:22,703,447,119.51,0
309245,2021/12/9 10:23,685,681,56.79,0
309246,2021/12/9 10:24,664,251,121.35,0
309247,2021/12/9 10:24,485,982,22.34,0
309248,2021/12/9 10:24,516,169,31.19,0
309249,2021/12/9 10:24,702,628,23.6,0
309250,2021/12/9 10:24,764,29,39.26,0
309251,2021/12/9 10:25,368,1603,37.46,0
309252,2021/12/9 10:25,653,154,113.78,0
309253,2021/12/9 10:25,35,1607,43.57,0
309254,2021/12/9 10:25,182,1291,54.97,0
309255,2021/12/9 10:26,335,1654,83.75,0
309256,2021/12/9 10:26,927,1075,51.76,0
309257,2021/12/9 10:27,36,817,14.87,0
309258,2021/12/9 10:27,8,937,13.79,0
309259,2021/12/9 10:28,732,1307,75.21,0
309260,2021/12/9 10:28,672,207,96.72,0
309261,2021/12/9 10:29,239,891,63.28,0
309262,2021/12/9 10:30,371,124,79.51,0
309263,2021/12/9 10:31,713,1426,54.12,0
309264,2021/12/9 10:32,563,1730,28.64,0
309265,2021/12/9 10:32,791,163,61.51,0
309266,2021/12/9 10:33,38,1521,19.91,0
309267,2021/12/9 10:33,407,921,53.91,0
309268,2021/12/9 10:34,621,4,79.76,0
309269,2021/12/9 10:35,545,1147,108.44,0
309270,2021/12/9 10:36,187,549,22.36,0
309271,2021/12/9 10:36,536,33,106.21,0
309272,2021/12/9 10:37,550,1137,52.08,0
309273,2021/12/9 10:37,738,375,10.8,0
309274,2021/12/9 10:38,273,1917,1.44,0
309275,2021/12/9 10:38,60,1009,38.48,0
309276,2021/12/9 10:38,983,738,67.58,0
309277,2021/12/9 10:38,149,1351,52.41,0
309278,2021/12/9 10:38,58,1299,39.96,0
309279,2021/12/9 10:38,695,581,175.82,0
309280,2021/12/9 10:39,521,1141,108.14,0
309281,2021/12/9 10:40,627,92,123.22,1
309282,2021/12/9 10:40,656,1123,131.02,0
309283,2021/12/9 10:40,971,1891,23.89,0
309284,2021/12/9 10:40,594,1565,97.45,0
309285,2021/12/9 10:40,159,210,34.4,0
309286,2021/12/9 10:42,776,738,71.08,0
309287,2021/12/9 10:42,358,1284,17.27,0
309288,2021/12/9 10:43,385,330,10.85,0
309289,2021/12/9 10:43,154,1310,41.02,0
309290,2021/12/9 10:44,898,1704,64.87,0
309291,2021/12/9 10:44,159,210,121.11,0
309292,2021/12/9 10:45,60,1700,63.55,0
309293,2021/12/9 10:46,241,796,65.59,1
309294,2021/12/9 10:46,198,1214,40.17,0
309295,2021/12/9 10:46,679,1943,8.32,1
309296,2021/12/9 10:47,740,613,36.57,0
309297,2021/12/9 10:47,527,652,8.3,0
309298,2021/12/9 10:47,92,1172,75.54,0
309299,2021/12/9 10:47,914,316,8.23,0
309300,2021/12/9 10:48,162,595,98,0
309301,2021/12/9 10:48,230,642,84.33,0
309302,2021/12/9 10:48,676,698,23.23,0
309303,2021/12/9 10:49,821,637,133.24,0
309304,2021/12/9 10:49,838,911,26.84,0
309305,2021/12/9 10:49,747,506,10.35,0
309306,2021/12/9 10:49,228,1275,91.59,0
309307,2021/12/9 10:49,361,1014,65.45,0
309308,2021/12/9 10:49,696,1040,13.12,0
309309,2021/12/9 10:50,601,673,6.44,0
309310,2021/12/9 10:51,740,850,53.27,0
309311,2021/12/9 10:51,836,467,63.25,0
309312,2021/12/9 10:51,324,1184,132.82,0
309313,2021/12/9 10:52,637,1813,34.99,0
309314,2021/12/9 10:52,813,870,37.62,0
309315,2021/12/9 10:52,615,1050,6.03,0
309316,2021/12/9 10:53,928,1094,48.45,0
309317,2021/12/9 10:53,5,1497,53.76,0
309318,2021/12/9 10:53,925,74,11.09,0
309319,2021/12/9 10:54,35,1365,34.81,0
309320,2021/12/9 10:55,89,1276,48.5,0
309321,2021/12/9 10:55,362,361,39.77,0
309322,2021/12/9 10:55,379,837,17.58,0
309323,2021/12/9 10:55,960,1166,171.7,0
309324,2021/12/9 10:56,30,276,75.2,0
309325,2021/12/9 10:57,573,198,7.89,0
309326,2021/12/9 10:57,594,1565,72.13,0
309327,2021/12/9 10:57,990,1561,37.86,0
309328,2021/12/9 10:57,219,1859,55.28,0
309329,2021/12/9 10:57,738,1842,12.08,0
309330,2021/12/9 10:58,714,1347,118.38,0
309331,2021/12/9 10:58,400,235,38.8,0
309332,2021/12/9 10:58,665,1801,33.25,0
309333,2021/12/9 10:58,757,150,78.15,0
309334,2021/12/9 10:59,585,1720,45.61,0
309335,2021/12/9 10:59,300,1348,89,0
309336,2021/12/9 11:00,96,1990,0.29,0
309337,2021/12/9 11:00,880,917,58.5,0
309338,2021/12/9 11:00,981,1362,26.92,0
309339,2021/12/9 11:01,691,1475,24.15,0
309340,2021/12/9 11:01,277,462,6.3,0
309341,2021/12/9 11:01,631,1634,63.58,0
309342,2021/12/9 11:01,744,1742,21.28,0
309343,2021/12/9 11:02,302,230,0.21,0
309344,2021/12/9 11:02,497,1000,9.47,0
309345,2021/12/9 11:02,643,1399,130.03,0
309346,2021/12/9 11:02,676,698,20.65,0
309347,2021/12/9 11:04,909,1218,42.36,0
309348,2021/12/9 11:04,732,1307,68.44,0
309349,2021/12/9 11:04,356,473,66.87,0
309350,2021/12/9 11:05,600,1410,12.64,0
309351,2021/12/9 11:05,104,763,12.73,0
309352,2021/12/9 11:05,297,79,109.13,0
309353,2021/12/9 11:06,296,460,75.97,0
309354,2021/12/9 11:06,893,1407,6.18,0
309355,2021/12/9 11:07,947,1678,114.66,0
309356,2021/12/9 11:08,100,247,13.9,0
309357,2021/12/9 11:08,879,1970,31.73,0
309358,2021/12/9 11:10,426,1616,42.21,0
309359,2021/12/9 11:10,8,1274,9.05,0
309360,2021/12/9 11:10,701,1497,26.3,0
309361,2021/12/9 11:10,880,1308,84.49,0
309362,2021/12/9 11:10,221,1667,104.86,0
309363,2021/12/9 11:11,580,1882,61.06,0
309364,2021/12/9 11:12,29,951,122.79,0
309365,2021/12/9 11:12,825,1491,52.64,0
309366,2021/12/9 11:12,939,1054,12.91,0
309367,2021/12/9 11:13,277,979,8.07,0
309368,2021/12/9 11:13,253,1804,7.41,0
309369,2021/12/9 11:14,680,216,87.59,0
309370,2021/12/9 11:14,514,77,21.32,0
309371,2021/12/9 11:14,411,1228,56.18,0
309372,2021/12/9 11:15,763,1228,74.04,0
309373,2021/12/9 11:15,789,5,100.27,0
309374,2021/12/9 11:16,999,959,49.51,0
309375,2021/12/9 11:16,636,1316,77.53,0
309376,2021/12/9 11:17,240,1089,11.53,0
309377,2021/12/9 11:18,67,1848,133.18,0
309378,2021/12/9 11:18,604,1339,23.9,0
309379,2021/12/9 11:20,355,1285,20.65,0
309380,2021/12/9 11:20,238,64,29.31,0
309381,2021/12/9 11:21,111,754,74.6,1
309382,2021/12/9 11:22,766,1260,104.4,0
309383,2021/12/9 11:22,302,111,0.88,0
309384,2021/12/9 11:23,2,1365,87.84,0
309385,2021/12/9 11:23,198,423,143.87,0
309386,2021/12/9 11:23,270,119,12.09,0
309387,2021/12/9 11:24,635,1729,32.84,0
309388,2021/12/9 11:24,638,12,24.04,0
309389,2021/12/9 11:25,38,93,28.88,0
309390,2021/12/9 11:25,778,540,54.81,0
309391,2021/12/9 11:26,169,367,13.67,0
309392,2021/12/9 11:26,595,1793,14.72,0
309393,2021/12/9 11:27,507,1256,36.12,0
309394,2021/12/9 11:27,791,311,83.18,0
309395,2021/12/9 11:28,924,615,81.2,0
309396,2021/12/9 11:28,418,1604,137.21,0
309397,2021/12/9 11:29,874,502,32.23,0
309398,2021/12/9 11:29,611,1845,71.84,0
309399,2021/12/9 11:29,129,1227,13.74,0
309400,2021/12/9 11:29,144,644,75.26,0
309401,2021/12/9 11:30,747,939,8.01,0
309402,2021/12/9 11:30,83,1232,178.99,0
309403,2021/12/9 11:31,54,1436,102,0
309404,2021/12/9 11:31,244,1202,38.59,0
309405,2021/12/9 11:31,696,642,15.08,0
309406,2021/12/9 11:33,184,1183,10.73,0
309407,2021/12/9 11:33,523,712,61.15,0
309408,2021/12/9 11:33,855,1155,67.65,0
309409,2021/12/9 11:33,369,258,100.03,0
309410,2021/12/9 11:34,895,35,8.87,0
309411,2021/12/9 11:34,795,1263,47.06,0
309412,2021/12/9 11:34,454,1841,72.8,0
309413,2021/12/9 11:35,919,1941,77.58,0
309414,2021/12/9 11:35,1,936,70.74,0
309415,2021/12/9 11:36,706,1703,66.33,0
309416,2021/12/9 11:36,303,109,107.51,0
309417,2021/12/9 11:37,939,1802,135.46,0
309418,2021/12/9 11:37,203,142,18.58,0
309419,2021/12/9 11:39,900,521,77.26,0
309420,2021/12/9 11:39,981,1362,56.95,0
309421,2021/12/9 11:39,858,1679,80.67,0
309422,2021/12/9 11:40,448,774,66.85,0
309423,2021/12/9 11:40,360,584,62.58,0
309424,2021/12/9 11:41,1,475,45.23,0
309425,2021/12/9 11:42,315,1447,18.55,0
309426,2021/12/9 11:42,22,651,33.86,0
309427,2021/12/9 11:43,947,1678,102.09,0
309428,2021/12/9 11:43,367,539,4.25,0
309429,2021/12/9 11:43,429,1176,29.17,0
309430,2021/12/9 11:44,508,928,131.84,0
309431,2021/12/9 11:44,456,1651,125.34,0
309432,2021/12/9 11:44,574,656,40.55,0
309433,2021/12/9 11:45,551,392,36.14,0
309434,2021/12/9 11:46,131,187,33.88,0
309435,2021/12/9 11:46,354,543,32.89,0
309436,2021/12/9 11:46,226,170,24.89,0
309437,2021/12/9 11:46,300,1900,35.41,0
309438,2021/12/9 11:46,841,207,87.26,0
309439,2021/12/9 11:47,405,987,67.26,0
309440,2021/12/9 11:47,141,485,54.8,0
309441,2021/12/9 11:47,284,56,83.98,0
309442,2021/12/9 11:48,50,498,48.27,0
309443,2021/12/9 11:48,288,1177,118.07,0
309444,2021/12/9 11:48,676,484,11.99,0
309445,2021/12/9 11:49,271,209,12.85,0
309446,2021/12/9 11:49,557,261,49.17,0
309447,2021/12/9 11:49,673,1742,6.81,0
309448,2021/12/9 11:49,955,1509,57.46,0
309449,2021/12/9 11:49,180,1021,10.59,0
309450,2021/12/9 11:50,22,925,22.89,0
